,model,test_accuracy,outcome,fit_time,score_time,test_precision,test_recall,test_f1,test_roc_auc
337,l2_feature_selection5,0.8102019931288224,lvef_abnormal,2.66519980430603,0.0100022315979003,0.5886470985155196,0.2009679370840895,0.2977610859665394,0.7678352776611004
338,l2_feature_selection5_oversample_oversample,0.7243975536658463,lvef_abnormal,3.2022627353668214,0.0098022937774658,0.3898215504738765,0.6294615849969751,0.4799608630603563,0.7584289646718814
339,l2_feature_selection10,0.8136838770985111,lvef_abnormal,5.2963580131530765,0.0100019931793212,0.612633484162896,0.235329703569268,0.3379727260691116,0.7821277708651995
340,l2_feature_selection10_oversample_oversample,0.7390268268317048,lvef_abnormal,6.059564065933228,0.0100027084350585,0.3942982177035992,0.5812462189957652,0.4686373129013603,0.764911290045623
341,l2_feature_selection15,0.814383177797812,lvef_abnormal,7.408921480178833,0.0098019123077392,0.5984175084175083,0.2630369026013309,0.3644493289325822,0.7892068014487356
342,l2_feature_selection15_oversample_oversample,0.7564776686727905,lvef_abnormal,8.520423126220702,0.0102030277252197,0.4217885914350784,0.584875983061101,0.4888222062429451,0.7718631203818913
343,l2_feature_selection20,0.8150800419093102,lvef_abnormal,9.241432666778564,0.0098029613494873,0.6031111111111112,0.2595886267392619,0.3614212834731182,0.7852601595088458
344,l2_feature_selection20_oversample_oversample,0.7543773299870861,lvef_abnormal,10.625743436813355,0.0097984790802001,0.4175585519476549,0.5744706594071385,0.4824051673128315,0.7701648715977567
345,l2_feature_selection25,0.8150727321459028,lvef_abnormal,10.728494310379029,0.0100018501281738,0.5949010989010989,0.2733212341197822,0.3740783272855427,0.7857013317060155
346,l2_feature_selection25_oversample_oversample,0.7571769693720913,lvef_abnormal,12.351394319534302,0.0098021507263183,0.4219547588561673,0.5604960677555959,0.4809127293933782,0.765564726829874
347,l2_feature_selection30,0.8143807412100094,lvef_abnormal,11.70689640045166,0.0100024223327636,0.5996574074074075,0.2665456745311555,0.3670199880308258,0.7872326879538856
348,l2_feature_selection30_oversample_oversample,0.7536829024633903,lvef_abnormal,13.54988923072815,0.0098023891448974,0.4156767384100067,0.5605565638233514,0.4766825652182316,0.7626001553348815
349,elasticnet_feature_selection5,0.8095075656051266,lvef_abnormal,3.008407640457153,0.0097914218902587,0.6083916083916083,0.1594676346037507,0.2499955950852265,0.7673824157215807
350,elasticnet_feature_selection5_oversample_oversample,0.7202041860578446,lvef_abnormal,4.309249210357666,0.0113039970397949,0.3856423726251106,0.6433756805807622,0.4813552958794961,0.7590757310381813
351,elasticnet_feature_selection10,0.814383177797812,lvef_abnormal,6.52275767326355,0.010402774810791,0.6228270280444193,0.2180278281911675,0.3213863360499392,0.7860008400763994
352,elasticnet_feature_selection10_oversample_oversample,0.732050875953315,lvef_abnormal,8.662265872955322,0.0108029842376708,0.3881669424526567,0.5984271022383545,0.4690568585156078,0.7623648414818104
353,elasticnet_feature_selection15,0.8122852756999098,lvef_abnormal,10.98880558013916,0.0110028266906738,0.61090631717634,0.2041742286751361,0.3047115166183428,0.7880152402539251
354,elasticnet_feature_selection15_oversample_oversample,0.7474013791086962,lvef_abnormal,16.755741786956786,0.0138030529022216,0.4104854174908053,0.6055656382335147,0.4885973646457702,0.7744433833416549
355,elasticnet_feature_selection20,0.8115811018250042,lvef_abnormal,19.63738932609558,0.0140027999877929,0.5980124223602484,0.2109497882637628,0.3103370834253442,0.7887081711959465
356,elasticnet_feature_selection20_oversample_oversample,0.7487975439194952,lvef_abnormal,23.523949670791627,0.0138027191162109,0.4141130165543609,0.6193587416817907,0.4957099075102684,0.7731114791949003
357,elasticnet_feature_selection25,0.8122852756999098,lvef_abnormal,27.47610645294189,0.0130030632019042,0.6096499945515964,0.2145795523290986,0.3158372139950816,0.7892494657061264
358,elasticnet_feature_selection25_oversample_oversample,0.7501961453180965,lvef_abnormal,29.58922414779663,0.014803123474121,0.4160507675583769,0.6159104658197216,0.4958640857403024,0.7734920892805721
359,elasticnet_feature_selection30,0.8150824784971127,lvef_abnormal,32.63540120124817,0.0134033203125,0.6258614718614719,0.2249243799153055,0.3300445731613571,0.790420024990952
360,elasticnet_feature_selection30_oversample_oversample,0.7522964840038011,lvef_abnormal,26.562113571166996,0.010202407836914,0.4208574327112015,0.6228675136116152,0.5015716913896101,0.7753802798669615
361,adaboost_feature_selection5,0.7948563631490461,lvef_abnormal,0.1214794635772705,0.01600370407104492,0.500818381330061,0.2838475499092559,0.35623549097499485,0.7707003872805036
362,adaboost_feature_selection5_oversample,0.7201944397066349,lvef_abnormal,0.4626307487487793,0.01420278549194336,0.38923474619406867,0.6643073200241985,0.489781777019412,0.7585604907842562
363,adaboost_feature_selection10,0.8115859750006091,lvef_abnormal,0.12002677917480468,0.015603780746459961,0.6125318979266348,0.197156684815487,0.29761418995263095,0.7842338067348766
364,adaboost_feature_selection10_oversample,0.7348334592237032,lvef_abnormal,0.46270551681518557,0.014403247833251953,0.40422480741366196,0.6676950998185118,0.5027686075386095,0.7707690727722785
365,adaboost_feature_selection15,0.8080894715041056,lvef_abnormal,0.12122740745544433,0.016403579711914064,0.599234360410831,0.18336358136721112,0.279014405933533,0.7815011478402376
366,adaboost_feature_selection15_oversample,0.7411125459905948,lvef_abnormal,0.4957119941711426,0.016403818130493165,0.40845330538393376,0.6401693889897156,0.4981734487885182,0.7734714506111688
367,adaboost_feature_selection20,0.8129845763992105,lvef_abnormal,0.126617956161499,0.015493059158325195,0.6261030472795179,0.1938294010889292,0.29463713649589734,0.7816069499150677
368,adaboost_feature_selection20_oversample,0.7362247508588972,lvef_abnormal,0.48010869026184083,0.015003538131713868,0.40129086002724224,0.6333333333333334,0.4906855851581593,0.7726905824265528
369,adaboost_feature_selection25,0.8129845763992105,lvef_abnormal,0.13317198753356935,0.01600327491760254,0.6139579718527086,0.22153660012099213,0.3223092136256991,0.7838074283359355
370,adaboost_feature_selection25_oversample,0.735527886747399,lvef_abnormal,0.4903126239776611,0.015003585815429687,0.3994988628979857,0.6264367816091954,0.48719794712654113,0.7709363285491246
371,adaboost_feature_selection30,0.8157720328452035,lvef_abnormal,0.12966532707214357,0.016203641891479492,0.6322989329511068,0.22843315184513005,0.33254643199299877,0.7849094342164702
372,adaboost_feature_selection30_oversample,0.7397115080041909,lvef_abnormal,0.48716983795166013,0.018404245376586914,0.4052905276641946,0.6333333333333334,0.49333259267270646,0.7707308004237367
373,gb_feature_selection5,0.7983260641797227,lvef_abnormal,0.11242809295654296,0.020601272583007812,0.0,0.0,0.0,0.7688800566391133
374,gb_feature_selection5_oversample,0.6804122706561732,lvef_abnormal,0.47264490127563474,0.010602378845214843,0.35622423932134395,0.7127646702964308,0.4738200418507324,0.7576287126489616
375,gb_feature_selection10,0.7983260641797227,lvef_abnormal,0.16343450546264648,0.012602996826171876,0.0,0.0,0.0,0.7797922329917552
376,gb_feature_selection10_oversample,0.6908871616188689,lvef_abnormal,0.5054262638092041,0.01180267333984375,0.3682794526675579,0.7300060496067755,0.48894431383552683,0.7680528257475491
377,gb_feature_selection15,0.7983260641797227,lvef_abnormal,0.14383525848388673,0.011602306365966797,0.0,0.0,0.0,0.7824616219814708
378,gb_feature_selection15_oversample,0.7236738870885212,lvef_abnormal,0.5085432529449463,0.011002492904663087,0.3910109923454642,0.6574107683000605,0.4895607409454156,0.7597677043459424
379,gb_feature_selection20,0.7983260641797227,lvef_abnormal,0.11962080001831055,0.011202383041381835,0.0,0.0,0.0,0.7904226667406355
380,gb_feature_selection20_oversample,0.731344265490607,lvef_abnormal,0.5295225620269776,0.011202430725097657,0.40046336328494325,0.6644283121597097,0.4993780301306714,0.7653398478880532
381,gb_feature_selection25,0.7983260641797227,lvef_abnormal,0.14643568992614747,0.01140284538269043,0.0,0.0,0.0,0.7840356424867319
382,gb_feature_selection25_oversample,0.7208815574669233,lvef_abnormal,0.5418247699737548,0.011993503570556641,0.38203061378626724,0.6331518451300665,0.47621024878469226,0.7503103395440869
383,gb_feature_selection30,0.7983260641797227,lvef_abnormal,0.12497544288635254,0.011603403091430663,0.0,0.0,0.0,0.7869978694288802
384,gb_feature_selection30_oversample,0.727160644233815,lvef_abnormal,0.5529425621032715,0.012602424621582032,0.3936478140839224,0.6540834845735027,0.4914204922261747,0.7594295273645641
385,svm_feature_selection5,0.7990229282912209,lvef_abnormal,0.12383389472961426,0.040126895904541014,0.2333333333333333,0.010344827586206896,0.019781420765027324,0.6430210587076032
386,svm_feature_selection5_oversample,0.739043882946322,lvef_abnormal,0.5427459716796875,0.05517234802246094,0.39703158758966384,0.5598911070780399,0.46091006833143033,0.6955588885630732
387,svm_feature_selection10,0.7983260641797227,lvef_abnormal,0.11919775009155273,0.17970991134643555,0.0,0.0,0.0,0.6975443615815626
388,svm_feature_selection10_oversample,0.7480982432201945,lvef_abnormal,0.5331120014190673,0.061809206008911134,0.3912448915665202,0.45650332728372656,0.41989480897464954,0.7495742159947377
389,svm_feature_selection15,0.7983260641797227,lvef_abnormal,0.1254291534423828,0.044610214233398435,0.0,0.0,0.0,0.7173671265952867
390,svm_feature_selection15_oversample,0.7494944080309934,lvef_abnormal,0.5410786628723144,0.06667795181274414,0.3887766584457761,0.4428917120387175,0.41259461348798093,0.7497075583100198
391,svm_feature_selection20,0.8066981798689115,lvef_abnormal,0.12342791557312012,0.04680986404418945,0.9,0.048336358136721116,0.09089007157170326,0.7278832716484782
392,svm_feature_selection20_oversample,0.7529714188250775,lvef_abnormal,0.5640560150146484,0.06901788711547852,0.38792685426048495,0.40816696914700545,0.397250278604579,0.7462123913910661
393,svm_feature_selection25,0.8066981798689115,lvef_abnormal,0.148330020904541,0.05329279899597168,0.8,0.04143980641258318,0.07798684576525164,0.7259061201414921
394,svm_feature_selection25_oversample,0.7592456324163641,lvef_abnormal,0.65103759765625,0.07842259407043457,0.40334261973606234,0.4150030248033878,0.4083073393061317,0.7466927935710379
395,svm_feature_selection30,0.8101873736020078,lvef_abnormal,0.1383791446685791,0.05680503845214844,0.8595238095238095,0.07604355716878403,0.13805499828040813,0.7238344600395734
396,svm_feature_selection30_oversample,0.7627421359128677,lvef_abnormal,0.6593450546264649,0.08461861610412598,0.4063543429750326,0.3978221415607986,0.40138263948623154,0.7442803477599284
397,rf_feature_selection5,0.8053044516459151,lvef_abnormal,0.10682363510131836,0.012002897262573243,0.5812344644602708,0.18372655777374472,0.2706421853436779,0.7263425702111022
398,rf_feature_selection5_oversample,0.7285836115104408,lvef_abnormal,0.4884077548980713,0.013202381134033204,0.38904049407874397,0.5910465819721717,0.46420814780023206,0.7447368751271343
399,rf_feature_selection10,0.8087985185546162,lvef_abnormal,0.09980149269104004,0.011810588836669921,0.5530371078197165,0.22855414398064125,0.3170756113893368,0.7542730961570466
400,rf_feature_selection10_oversample,0.7425014010379865,lvef_abnormal,0.4923107147216797,0.01220240592956543,0.4096278160516566,0.612280701754386,0.4898766816254385,0.7429614872522369
401,rf_feature_selection15,0.8094953826661145,lvef_abnormal,0.09322104454040528,0.012402820587158202,0.582012432012432,0.21119177253478524,0.2988230040055252,0.7549279198598816
402,rf_feature_selection15_oversample,0.7285616822202188,lvef_abnormal,0.46770467758178713,0.011602640151977539,0.3912674795653519,0.5846944948578342,0.46627700783919435,0.7450201037150926
403,rf_feature_selection20,0.810889110889111,lvef_abnormal,0.1018228530883789,0.012402486801147462,0.6122035858877963,0.2249848759830611,0.3211542596540653,0.7519765571133072
404,rf_feature_selection20_oversample,0.719504885358544,lvef_abnormal,0.4799514293670654,0.01240382194519043,0.3818473372695629,0.5847549909255898,0.4587564155766489,0.7414193328525349
405,rf_feature_selection25,0.8115835384128067,lvef_abnormal,0.09363455772399902,0.011002254486083985,0.6155257709491119,0.22831215970961888,0.32556680665256593,0.7513067414810177
406,rf_feature_selection25_oversample,0.739723690943203,lvef_abnormal,0.47130575180053713,0.011403226852416992,0.4055666510636085,0.6088324258923169,0.48590785075564946,0.7491294113917529
407,rf_feature_selection30,0.8094953826661143,lvef_abnormal,0.09382090568542481,0.011002588272094726,0.6284559884559885,0.2041742286751361,0.2953900723722987,0.7519007388973865
408,rf_feature_selection30_oversample,0.7425062742135913,lvef_abnormal,0.4917799472808838,0.01260232925415039,0.40856679215359276,0.6018753781004235,0.4856703253801268,0.7428914478637492
409,decision_feature_selection5,0.7983260641797227,lvef_abnormal,0.21625356674194335,0.02300577163696289,0.0,0.0,0.0,0.7709200817885702
410,decision_feature_selection5_oversample,0.7006505689432518,lvef_abnormal,0.6077360153198242,0.02340531349182129,0.37773459463566594,0.7368421052631579,0.4990773843493872,0.7590416194453911
411,decision_feature_selection10,0.8094831997271023,lvef_abnormal,0.23785266876220704,0.024406051635742186,0.7428571428571429,0.07271627344222625,0.1307662692498758,0.7828101678303574
412,decision_feature_selection10_oversample,0.7264759630613289,lvef_abnormal,0.6233663558959961,0.022805023193359374,0.3904631637390258,0.6261343012704175,0.48007012357597595,0.7679208373289798
413,decision_feature_selection15,0.7990229282912209,lvef_abnormal,0.22985153198242186,0.0236053466796875,0.2,0.0034482758620689655,0.006779661016949152,0.7838361573637451
414,decision_feature_selection15_oversample,0.7180965376087327,lvef_abnormal,0.663148832321167,0.024805164337158202,0.38621952037942,0.6609195402298851,0.4870654484312046,0.764136927169603
415,decision_feature_selection20,0.8143758680344046,lvef_abnormal,0.25765767097473147,0.024405193328857423,0.9083333333333332,0.08644888082274652,0.1565914595422792,0.7865584473908759
416,decision_feature_selection20_oversample,0.7383250895446019,lvef_abnormal,0.721961498260498,0.026405525207519532,0.4006433189587234,0.609134906231095,0.48178778979087244,0.7654317147333021
417,decision_feature_selection25,0.8011159572135182,lvef_abnormal,0.23745336532592773,0.024405813217163085,0.6,0.013853599516031457,0.02700954607442042,0.7889496931607741
418,decision_feature_selection25_oversample,0.7306474013791087,lvef_abnormal,0.7183602333068848,0.02520580291748047,0.39389838336370947,0.6298850574712643,0.4836459974103386,0.7650593601153917
419,decision_feature_selection30,0.8101873736020078,lvef_abnormal,0.2779726982116699,0.027205514907836913,0.85,0.0692075015124017,0.1274491010047594,0.7839231699939504
420,decision_feature_selection30_oversample,0.7432031383250894,lvef_abnormal,0.7668743133544922,0.02580599784851074,0.4067210729659213,0.6195402298850574,0.49042636017124225,0.7656134010677952
